ExoVar,AIC,DiffAIC,PercentGainAIC
iv30call,4773.143607985532,72.70144418282507,0.015002841279519152
iv60call,4783.194049526208,62.65100264214925,0.012928808488029343
iv90call,4751.06081377615,94.78423839220704,0.019559898711535195
iv120call,4750.423010205602,95.42204196275543,0.019691517358784962
iv150call,4773.327270399442,72.51778176891548,0.014964940271143451
iv180call,4804.135146597713,41.70990557064397,0.008607354366805466
iv360call,4838.002436061605,7.842616106751848,0.001618420734117888
callvol,4821.105806951944,24.73924521641311,0.005105248919451749
putvol,4848.0562008162415,-2.211148647884329,-0.00045629784363305473
totalvol,4841.784391438512,4.06066072984504,0.0008379675136389322
calloi,4847.202906266834,-1.357854098477219,-0.0002802099703682485
putoi,4841.894679418145,3.9503727502124093,0.0008152082263638922
totaloi,4845.211832922059,0.6332192462978128,0.00013067261529843343
CTVR,4833.753501163644,12.091551004713438,0.0024952409485942736
CToiR,4843.553643537585,2.2914086307719117,0.00047286048276483405
ToiTVR,4845.2445677153,0.6004844530571063,0.00012391738625410837
CVPoi,4842.050946414056,3.7941057543011993,0.0007829606009798974
PCR,4847.792274856369,-1.9472226880116068,-0.00040183346084090915
SM,4807.033916414245,38.811135754112,0.008009157399026882
SWM,4845.846974062601,-0.0019218942434235942,-3.9660662335119636e-07
WMEP,4661.517581233516,184.32747093484159,0.03803825111006409
MROI,4847.789397266462,-1.9443450981052592,-0.0004012396346092883
WMD,4834.503404961342,11.34164720701483,0.0023404890344027435
WMG,4847.738630226211,-1.8935780578540289,-0.00039076322859450793
WMT,4823.559345403166,22.285706765191208,0.004598930945020432
WMV,4820.660747018552,25.18430514980537,0.005197092535704627
