ExoVar,AIC,DiffAIC,PercentGainAIC
iv30call,63.97680213974145,0.19460709875299642,0.0030326137615232177
iv60call,64.38425492464776,-0.21284568615331523,-0.0033168304807249843
iv90call,63.910026683775236,0.2613825547192121,0.004073193308686399
iv120call,65.97238321145366,-1.8009739729592127,-0.028065052557375722
iv150call,65.0039642029397,-0.8325549644452508,-0.012973923657357158
iv180call,65.89090981996047,-1.719500581466022,-0.026795431203255338
iv360call,65.69931730524189,-1.5279080667474432,-0.023809794500054368
callvol,43.02217859763019,21.14923064086426,0.3295740407112252
putvol,65.88456169021427,-1.7131524517198216,-0.026696506622643317
totalvol,53.723147985416425,10.448261253078023,0.16281801158903697
calloi,65.88776676927756,-1.7163575307831138,-0.02674645221525732
putoi,65.87115849065643,-1.699749252161979,-0.026487641027873078
totaloi,65.84837138969782,-1.6769621512033694,-0.026132543621894027
CTVR,58.19531396461571,5.976095273878741,0.09312706927891286
CToiR,66.16929942039587,-1.9978901819014254,-0.03113364979217182
ToiTVR,64.24467472148663,-0.07326548299218416,-0.0011417153505214664
CVPoi,65.96874085285371,-1.7973316143592655,-0.028008292722378016
PCR,66.13756476591479,-1.9661555274203408,-0.030639120299089596
SM,-73.0758603768025,137.24726961529694,2.1387604112793355
SWM,63.960848753831506,0.21056048466294186,0.003281219583013819
WMEP,50.11652908155611,14.054880156938339,0.21902090547369887
MROI,66.27387621305783,-2.1024669745633844,-0.032763297541893145
WMD,65.24850285744262,-1.0770936189481688,-0.01678463402517976
WMG,65.47969378754837,-1.3082845490539228,-0.020387343282296553
WMT,42.67160701120871,21.49980222728574,0.3350370902309665
WMV,52.83423688330007,11.337172355194376,0.17667014780771803
