ExoVar,AIC,DiffAIC,PercentGainAIC
iv30call,1734.1043719944023,-1.9758374059933885,-0.001140699068538173
iv60call,1731.5030968320157,0.6254377563932394,0.0003610804532712446
iv90call,1729.2926796359304,2.835854952478485,0.0016372081493088186
iv120call,1726.9470671703648,5.181467418044122,0.0029913873679561255
iv150call,1721.1726882618998,10.955846326509118,0.0063250769834540385
iv180call,1726.157457837543,5.971076750865905,0.003447248071740104
iv360call,1733.6299179934783,-1.5013834050694186,-0.000866785215466807
callvol,1758.6914132902111,-26.56287870180222,-0.015335396982022544
putvol,1666.8006956087852,65.32783897962372,0.03771535291700914
totalvol,1743.938539015673,-11.810004427264175,-0.00681820326346075
calloi,1766.581344735901,-34.45281014749207,-0.019890446614967177
putoi,1763.9044916455025,-31.775957057093592,-0.01834503411413648
totaloi,1765.82528442981,-33.696749841401015,-0.019453954581614284
CTVR,1733.9835530561563,-1.8550184677474135,-0.001070947352176844
CToiR,1726.1227439941135,6.005790594295377,0.0034672892192278803
ToiTVR,1766.444907340122,-34.31637275171306,-0.01981167798258538
CVPoi,1733.7537945051845,-1.6252599167755761,-0.0009383021434733035
PCR,1729.0874665352983,3.041068053110621,0.0017556826715710472
SM,1601.4829073851422,130.6456272032667,0.07542490328774067
SWM,1685.710570245255,46.417964343153926,0.026798221619381054
WMEP,1528.8311508045708,203.2973837838381,0.1173685322562658
MROI,1729.4155587715225,2.7129758168864555,0.0015662670308304327
WMD,1712.143570611493,19.98496397691588,0.011537806564490745
WMG,1733.9577718644503,-1.82923727604134,-0.0010560632421404029
WMT,1704.1903249089912,27.938209679417696,0.016129409060313425
WMV,1704.1967100350475,27.931824553361366,0.016125722771490842
